TOKEN_NO	TOKEN	PREFIX	STEM	SUFFIX	STATUS
1409	ಮಾಡುತಿದಾನೆ	-	ಮಾಡುತಿದಾ	ನೆ	Root word is not in the lexicon
1411	ಹಸ್್ವು	-	ಹಸ್್	ವು	Root word is not in the lexicon
1411	ಹಸ್್ವು	-	ಹಸ್್	ವು	Root word is not in the lexicon
1412	ಕಾಣಾಕ್ಕಿಲ್ಲ	-	ಕಾಣಾಕ್ಕಿಲ್ಲ	-	Root word is not in the lexicon
1413	ನೀನೋಗು	-	ನೀನೋಗು	-	Root word is not in the lexicon
1414	ಉಹುಂ	-	ಉಹುಂ	-	Root word is not in the lexicon
1415	ಹಂಗೆಲ್ಲ	-	ಹಂಗೆಲ್ಲ	-	Root word is not in the lexicon
1416	ಹೇಳ್್ಬ್ಯಾಡ	-	ಹೇಳ್್ಬ್ಯಾಡ	-	Root word is not in the lexicon
1417	ಏಳ್್ತೀಯೋ	-	ಏಳ್್ತೀಯೋ	-	Root word is not in the lexicon
1418	ಇಲ್್ವೋ	-	ಇಲ್್ವೋ	-	Root word is not in the lexicon
1419	ನಿರುದಾರ	ನಿ	ರುದಾರ	-	Root word is not in the lexicon
1419	ನಿರುದಾರ	-	ನಿರುದಾ	ರ	Root word is not in the lexicon
1419	ನಿರುದಾರ	-	ನಿರುದಾ	ರ	Root word is not in the lexicon
1419	ನಿರುದಾರ	ನಿ	ರುದಾ	ರ	Root word is not in the lexicon
1420	ನಿಂತ	ನಿ	ಂತ	-	Root word is not in the lexicon
1420	ನಿಂತ	ನಿ	ಂತ	-	Root word is not in the lexicon
1421	ನಿನ್್ಕೈಮುಗೀತೀನಿ	ನಿ	ನ್್ಕೈಮುಗೀತೀನಿ	-	Root word is not in the lexicon
1421	ನಿನ್್ಕೈಮುಗೀತೀನಿ	ನಿ	ನ್್ಕೈಮುಗೀತೀನಿ	-	Root word is not in the lexicon
1422	ಕರೀಬ್ಯಾಡ	-	ಕರೀಬ್ಯಾಡ	-	Root word is not in the lexicon
1423	ಹೋಗಪ್ಪ	-	ಹೋಗಪ್ಪ	-	Root word is not in the lexicon
1424	ಹಸಿವಾಗಿತ್ತು	-	ಹಸಿವಾಗಿತ್ತು	-	Root word is not in the lexicon
1425	ಉಣ್ಣೋ	-	ಉಣ್ಣೋ	-	Root word is not in the lexicon
1426	ಮುದ್ದನೂ	-	ಮುದ್ದನೂ	-	Root word is not in the lexicon
1427	ಬಕಪಟ್ಟಿಗೆ	-	ಬಕಪಟ್ಟಿ	ಗೆ	Root word is not in the lexicon
1427	ಬಕಪಟ್ಟಿಗೆ	-	ಬಕಪಟ್ಟಿ	ಗೆ	Root word is not in the lexicon
1428	ಬುಡನಿಲ	-	ಬುಡನಿಲ	-	Root word is not in the lexicon
1429	ಒತಾಯಕೆ	-	ಒತಾಯಕೆ	-	Root word is not in the lexicon
1430	ಮಣಿಲೇಬೇಕಾಯಿತು	-	ಮಣಿಲೇಬೇಕಾ	ಯಿತು	Root word is not in the lexicon
1430	ಮಣಿಲೇಬೇಕಾಯಿತು	-	ಮಣಿಲೇಬೇಕಾ	ಯಿತು	Root word is not in the lexicon
1430	ಮಣಿಲೇಬೇಕಾಯಿತು	-	ಮಣಿಲೇಬೇಕಾ	ಯಿತು	Root word is not in the lexicon
1431	ಕದ	-	ಕ	ದ	Root word is not in the lexicon
1431	ಕದ	-	ಕ	ದ	Root word is not in the lexicon
1431	ಕದ	-	ಕ	ದ	Root word is not in the lexicon
1431	ಕದ	-	ಕ	ದ	Root word is not in the lexicon
1432	ಎಳಕೊಂಡು	-	ಎಳಕೊಂಡು	-	Root word is not in the lexicon
1433	ಉಣ್ಣಲು	-	ಉಣ್ಣ	ಲು	Root word is not in the lexicon
1433	ಉಣ್ಣಲು	-	ಉಣ್ಣ	ಲು	Root word is not in the lexicon
1434	ಹೊಂಟಾಗಿದ್ದ	-	ಹೊಂಟಾಗಿದ್	ದ	Root word is not in the lexicon
1434	ಹೊಂಟಾಗಿದ್ದ	-	ಹೊಂಟಾಗಿದ್	ದ	Root word is not in the lexicon
1434	ಹೊಂಟಾಗಿದ್ದ	-	ಹೊಂಟಾಗಿದ್	ದ	Root word is not in the lexicon
1434	ಹೊಂಟಾಗಿದ್ದ	-	ಹೊಂಟಾಗಿದ್	ದ	Root word is not in the lexicon
1435	ಮುಜುಗರ	-	ಮುಜುಗ	ರ	Root word is not in the lexicon
1435	ಮುಜುಗರ	-	ಮುಜುಗ	ರ	Root word is not in the lexicon
1435	ಮುಜುಗರ	-	ಮುಜುಗ	ರ	Root word is not in the lexicon
1437	ನಂಜವ್ವ	-	ನಂಜವ್	ವ	Root word is not in the lexicon
1437	ನಂಜವ್ವ	-	ನಂಜವ್	ವ	Root word is not in the lexicon
1437	ನಂಜವ್ವ	-	ನಂಜವ್	ವ	Root word is not in the lexicon
1438	ಕನಿಕರದಿಂದಲೇ	-	ಕನಿಕರದಿಂದ	ಲೇ	Root word is not in the lexicon
1438	ಕನಿಕರದಿಂದಲೇ	-	ಕನಿಕರದಿಂದ	ಲೇ	Root word is not in the lexicon
1439	ಕಂಡಳು	-	ಕಂಡ	ಳು	Root word is not in the lexicon
1439	ಕಂಡಳು	-	ಕಂಡ	ಳು	Root word is not in the lexicon
1440	ಹಂಗೂ	-	ಹಂಗೂ	-	Root word is not in the lexicon
1441	ಗೆಣೆತನವ	-	ಗೆಣೆತನ	ವ	Root word is not in the lexicon
1441	ಗೆಣೆತನವ	-	ಗೆಣೆತನ	ವ	Root word is not in the lexicon
1441	ಗೆಣೆತನವ	-	ಗೆಣೆತನ	ವ	Root word is not in the lexicon
1442	ನೆನೆಕೊಂಡು	-	ನೆನೆಕೊಂಡು	-	Root word is not in the lexicon
1443	ಮರಗಿದಳು	-	ಮರಗಿದ	ಳು	Root word is not in the lexicon
1443	ಮರಗಿದಳು	-	ಮರಗಿದ	ಳು	Root word is not in the lexicon
1444	ಏಟೋ	-	ಏಟೋ	-	Root word is not in the lexicon
1445	ತಿಮ್ಮಾಜಿಯೂ	-	ತಿಮ್ಮಾಜಿಯೂ	-	Root word is not in the lexicon
1446	ಕುಡಿದು	ಕು	ಡಿದು	-	Root word is not in the lexicon
1446	ಕುಡಿದು	ಕು	ಡಿ	ದು	Root word is not in the lexicon
1447	ಹೋಗಿದ್ದ	-	ಹೋಗಿದ್	ದ	Root word is not in the lexicon
1447	ಹೋಗಿದ್ದ	-	ಹೋಗಿದ್	ದ	Root word is not in the lexicon
1447	ಹೋಗಿದ್ದ	-	ಹೋಗಿದ್	ದ	Root word is not in the lexicon
1447	ಹೋಗಿದ್ದ	-	ಹೋಗಿದ್	ದ	Root word is not in the lexicon
1448	ನೆನೆಸಿಕೊಂಡಳು	-	ನೆನೆಸಿಕೊಂಡ	ಳು	Root word is not in the lexicon
1448	ನೆನೆಸಿಕೊಂಡಳು	-	ನೆನೆಸಿಕೊಂಡ	ಳು	Root word is not in the lexicon
1449	ಪೋಲಿ	-	ಪೋಲಿ	-	Root word is not in the lexicon
1450	ಹೈದಲ್ಲ	-	ಹೈದಲ್ಲ	-	Root word is not in the lexicon
1451	ಮಾತು	-	ಮಾತು	-	Root word is not in the lexicon
1452	ಯಾರಾದ್್ರು	-	ಯಾರಾದ್್	ರು	Root word is not in the lexicon
1452	ಯಾರಾದ್್ರು	-	ಯಾರಾದ್್	ರು	Root word is not in the lexicon
1453	ಚಡಾಯಿಸಿ	-	ಚಡಾಯಿಸಿ	-	Root word is not in the lexicon
1454	ತಿರಿಕೊಂಡು	-	ತಿರಿಕೊಂಡು	-	Root word is not in the lexicon
1456	ಮಗಲ್ಲ	-	ಮಗಲ್ಲ	-	Root word is not in the lexicon
1457	ಚಿನ್್ದಂಥ	-	ಚಿನ್್ದಂಥ	-	Root word is not in the lexicon
1458	ಹೊಗಳಿದಳು	-	ಹೊಗಳಿದ	ಳು	Root word is not in the lexicon
1458	ಹೊಗಳಿದಳು	-	ಹೊಗಳಿದ	ಳು	Root word is not in the lexicon
1459	ಕುರಿನೂ	ಕು	ರಿನೂ	-	Root word is not in the lexicon
1459	ಕುರಿನೂ	ಕು	ರಿನೂ	-	Root word is not in the lexicon
1460	ಕಾಯ್್ಕೊಂಡು	-	ಕಾಯ್್ಕೊಂಡು	-	Root word is not in the lexicon
1461	ಬಂದಿತ್ತು	-	ಬಂದಿತ್ತು	-	Root word is not in the lexicon
1462	ವ್ಯಥೆಪಟಳು	-	ವ್ಯಥೆಪಟ	ಳು	Root word is not in the lexicon
1462	ವ್ಯಥೆಪಟಳು	-	ವ್ಯಥೆಪಟ	ಳು	Root word is not in the lexicon
1463	ದಿವಸವಾಯ್್ತೊ	-	ದಿವಸವಾಯ್್ತೊ	-	Root word is not in the lexicon
1464	ಸರಿಯಾಗುಂಡು	-	ಸರಿಯಾಗುಂಡು	-	Root word is not in the lexicon
1465	ಕೇಳಿ	-	ಕೇಳಿ	-	Root word is not in the lexicon
1466	ಇಕ್ಕಿಸ್್ಕೊಂಡು	-	ಇಕ್ಕಿಸ್್ಕೊಂಡು	-	Root word is not in the lexicon
1468	ಹಿಂಜರಿಬ್ಯಾಡ	-	ಹಿಂಜರಿಬ್ಯಾಡ	-	Root word is not in the lexicon
1470	ಗಂಟಲೊಳಗೆ	-	ಗಂಟಲೊಳ	ಗೆ	Root word is not in the lexicon
1470	ಗಂಟಲೊಳಗೆ	-	ಗಂಟಲೊಳ	ಗೆ	Root word is not in the lexicon
1471	ಗುಕ್ಕು	-	ಗುಕ್ಕು	-	Root word is not in the lexicon
1472	ಇಳಿಯನಿಲ	-	ಇಳಿಯನಿಲ	-	Root word is not in the lexicon
1473	ಹಾಲುಬುಟು	-	ಹಾಲುಬುಟು	-	Root word is not in the lexicon
1474	ಬೆರಕೆಸೊಪ್ಪಿನ	-	ಬೆರಕೆಸೊಪ್ಪಿ	ನ	Root word is not in the lexicon
1474	ಬೆರಕೆಸೊಪ್ಪಿನ	-	ಬೆರಕೆಸೊಪ್ಪಿ	ನ	Root word is not in the lexicon
1474	ಬೆರಕೆಸೊಪ್ಪಿನ	-	ಬೆರಕೆಸೊಪ್ಪಿ	ನ	Root word is not in the lexicon
1475	ಎಸರು	-	ಎಸ	ರು	Root word is not in the lexicon
1475	ಎಸರು	-	ಎಸ	ರು	Root word is not in the lexicon
1476	ಮಾಡಿದ್ದರೂ	-	ಮಾಡಿದ್ದರೂ	-	Root word is not in the lexicon
1478	ಬಡಿಯುತಿದರೂ	-	ಬಡಿಯುತಿದರೂ	-	Root word is not in the lexicon
1479	ಒಳಗಡೆಗೆ	-	ಒಳಗಡೆ	ಗೆ	Root word is not in the lexicon
1479	ಒಳಗಡೆಗೆ	-	ಒಳಗಡೆ	ಗೆ	Root word is not in the lexicon
1480	ಮೊದಲು	-	ಮೊದ	ಲು	Root word is not in the lexicon
1480	ಮೊದಲು	-	ಮೊದ	ಲು	Root word is not in the lexicon
1481	ಇಕ್ಕಿದ್ದ	-	ಇಕ್ಕಿದ್	ದ	Root word is not in the lexicon
1481	ಇಕ್ಕಿದ್ದ	-	ಇಕ್ಕಿದ್	ದ	Root word is not in the lexicon
1481	ಇಕ್ಕಿದ್ದ	-	ಇಕ್ಕಿದ್	ದ	Root word is not in the lexicon
1481	ಇಕ್ಕಿದ್ದ	-	ಇಕ್ಕಿದ್	ದ	Root word is not in the lexicon
1482	ಮುದ್ದೆಯನೇ	-	ಮುದ್ದೆಯ	ನೇ	Root word is not in the lexicon
1482	ಮುದ್ದೆಯನೇ	-	ಮುದ್ದೆಯ	ನೇ	Root word is not in the lexicon
1483	ಕಣುಮುಚಿಕೊಂಡು	-	ಕಣುಮುಚಿಕೊಂಡು	-	Root word is not in the lexicon
1484	ತೊಳಕೊಂಡ	-	ತೊಳಕೊಂಡ	-	Root word is not in the lexicon
1485	ತುತ್ತು	-	ತುತ್ತು	-	Root word is not in the lexicon
1486	ಎದೆಯೊಳಗೇ	-	ಎದೆಯೊಳಗೇ	-	Root word is not in the lexicon
1487	ನಿಂತಂಗಾಗಿದ್ದೊ	ನಿ	ಂತಂಗಾಗಿದ್ದೊ	-	Root word is not in the lexicon
1487	ನಿಂತಂಗಾಗಿದ್ದೊ	ನಿ	ಂತಂಗಾಗಿದ್ದೊ	-	Root word is not in the lexicon
1488	ಕಟ್ಟಿದಂಗೆ	-	ಕಟ್ಟಿದಂ	ಗೆ	Root word is not in the lexicon
1488	ಕಟ್ಟಿದಂಗೆ	-	ಕಟ್ಟಿದಂ	ಗೆ	Root word is not in the lexicon
1490	ನಾಳೆ	-	ನಾಳೆ	-	Root word is not in the lexicon
1491	ಬತ್ತಾನಲ	-	ಬತ್ತಾನಲ	-	Root word is not in the lexicon
1492	ತಂದುಕೊಂಡ	-	ತಂದುಕೊಂಡ	-	Root word is not in the lexicon
1493	ಹನಿಕಿಸಿದ್ದ	-	ಹನಿಕಿಸಿದ್	ದ	Root word is not in the lexicon
1493	ಹನಿಕಿಸಿದ್ದ	-	ಹನಿಕಿಸಿದ್	ದ	Root word is not in the lexicon
1493	ಹನಿಕಿಸಿದ್ದ	-	ಹನಿಕಿಸಿದ್	ದ	Root word is not in the lexicon
1493	ಹನಿಕಿಸಿದ್ದ	-	ಹನಿಕಿಸಿದ್	ದ	Root word is not in the lexicon
1494	ಆಸೆಯನೇ	-	ಆಸೆಯ	ನೇ	Root word is not in the lexicon
1494	ಆಸೆಯನೇ	-	ಆಸೆಯ	ನೇ	Root word is not in the lexicon
1495	ಬಲವಾಗಿ	-	ಬಲ	ವಾಗಿ	Root word is not in the lexicon
1495	ಬಲವಾಗಿ	-	ಬಲ	ವಾಗಿ	Root word is not in the lexicon
1496	ಹಿಡಕೊಂಡು	-	ಹಿಡಕೊಂಡು	-	Root word is not in the lexicon
1497	ಕವುಚಾಕೊಂಡಿದ್ದ	-	ಕವುಚಾಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1497	ಕವುಚಾಕೊಂಡಿದ್ದ	-	ಕವುಚಾಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1497	ಕವುಚಾಕೊಂಡಿದ್ದ	-	ಕವುಚಾಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1497	ಕವುಚಾಕೊಂಡಿದ್ದ	-	ಕವುಚಾಕೊಂಡಿದ್	ದ	Root word is not in the lexicon
1498	ಕತ್ತಲೆಯ	-	ಕತ್ತಲೆ	ಯ	Root word is not in the lexicon
1498	ಕತ್ತಲೆಯ	-	ಕತ್ತಲೆ	ಯ	Root word is not in the lexicon
1498	ಕತ್ತಲೆಯ	-	ಕತ್ತಲೆ	ಯ	Root word is not in the lexicon
1499	ಸರಿಸುತ್ತಾ	-	ಸರಿಸುತ್ತಾ	-	Root word is not in the lexicon
1500	ಗುಂಗಿನಲಿ	-	ಗುಂಗಿನಲಿ	-	Root word is not in the lexicon
1501	ಬರುತಿದವನಿಗೆ	-	ಬರುತಿದವನಿ	ಗೆ	Root word is not in the lexicon
1501	ಬರುತಿದವನಿಗೆ	-	ಬರುತಿದವ	ನಿಗೆ	Root word is not in the lexicon
1501	ಬರುತಿದವನಿಗೆ	-	ಬರುತಿದವ	ನಿಗೆ	Root word is not in the lexicon
1502	ಕಿಳ್ಳೇಲಿ	-	ಕಿಳ್ಳೇಲಿ	-	Root word is not in the lexicon
1503	ಹುಯ್ಯುತ್ತಾ	-	ಹುಯ್ಯುತ್ತಾ	-	Root word is not in the lexicon
1504	ಕುಂತಿರುವಂಗೆ	ಕು	ಂತಿರುವಂಗೆ	-	Root word is not in the lexicon
1504	ಕುಂತಿರುವಂಗೆ	-	ಕುಂತಿರುವಂ	ಗೆ	Root word is not in the lexicon
1504	ಕುಂತಿರುವಂಗೆ	ಕು	ಂತಿರುವಂ	ಗೆ	Root word is not in the lexicon
1505	ಸದ್ದಿನಿಂದಾಗಿ	-	ಸದ್ದಿನಿಂ	ದಾಗಿ	Root word is not in the lexicon
1505	ಸದ್ದಿನಿಂದಾಗಿ	-	ಸದ್ದಿನಿಂ	ದಾಗಿ	Root word is not in the lexicon
1506	ಹೆಂಗಸಿರಬೇಕು	-	ಹೆಂಗಸಿರಬೇಕು	-	Root word is not in the lexicon
1507	ಅನುಮಾನಪಟು	ಅನು	ಮಾನಪಟು	-	Root word is not in the lexicon
1507	ಅನುಮಾನಪಟು	ಅನು	ಮಾನಪಟು	-	Root word is not in the lexicon
1508	ಹೆಜ್ಜೆಯಿಕ್ಕಿದ	-	ಹೆಜ್ಜೆಯಿಕ್ಕಿ	ದ	Root word is not in the lexicon
1508	ಹೆಜ್ಜೆಯಿಕ್ಕಿದ	-	ಹೆಜ್ಜೆಯಿಕ್ಕಿ	ದ	Root word is not in the lexicon
1508	ಹೆಜ್ಜೆಯಿಕ್ಕಿದ	-	ಹೆಜ್ಜೆಯಿಕ್ಕಿ	ದ	Root word is not in the lexicon
1508	ಹೆಜ್ಜೆಯಿಕ್ಕಿದ	-	ಹೆಜ್ಜೆಯಿಕ್ಕಿ	ದ	Root word is not in the lexicon
1509	ಸೊಂಪಲ	-	ಸೊಂಪಲ	-	Root word is not in the lexicon
1510	ಕಡಿಂದ	-	ಕಡಿಂ	ದ	Root word is not in the lexicon
1510	ಕಡಿಂದ	-	ಕಡಿಂ	ದ	Root word is not in the lexicon
1510	ಕಡಿಂದ	-	ಕಡಿಂ	ದ	Root word is not in the lexicon
1510	ಕಡಿಂದ	-	ಕಡಿಂ	ದ	Root word is not in the lexicon
1511	ಐದಾರು	-	ಐದಾರು	7S,@,2	Root word is not in the lexicon
1511	ಐದಾರು	-	ಐದಾರು	7S,@,4	Root word is not in the lexicon
1511	ಐದಾರು	-	ಐದಾ	ರು	Root word is not in the lexicon
1511	ಐದಾರು	-	ಐದಾ	ರು	Root word is not in the lexicon
1512	ಕಚ್ಚಾಡುತಾ	-	ಕಚ್ಚಾಡುತಾ	-	Root word is not in the lexicon
1513	ಬಱ್ರನೆ	-	ಬಱ್ರ	ನೆ	Root word is not in the lexicon
1513	ಬಱ್ರನೆ	-	ಬಱ್ರ	ನೆ	Root word is not in the lexicon
1514	ಬಂದಿದ್ದೇ	-	ಬಂದಿದ್ದೇ	-	Root word is not in the lexicon
1515	ತಡ	-	ತಡ	-	Root word is not in the lexicon
1516	ಹುಯ್ಯುತಿದೋಳು	-	ಹುಯ್ಯುತಿದೋ	ಳು	Root word is not in the lexicon
1516	ಹುಯ್ಯುತಿದೋಳು	-	ಹುಯ್ಯುತಿದೋ	ಳು	Root word is not in the lexicon
1517	ಹಾಳಾಗೋನವೆ	-	ಹಾಳಾಗೋನವೆ	-	Root word is not in the lexicon
1518	ನೆಗೆತಕೆ	-	ನೆಗೆತಕೆ	-	Root word is not in the lexicon
1519	ಜಿಗಿದಳು	-	ಜಿಗಿದ	ಳು	Root word is not in the lexicon
1519	ಜಿಗಿದಳು	-	ಜಿಗಿದ	ಳು	Root word is not in the lexicon
1520	ಜೀಗಿದುದಕೂ	-	ಜೀಗಿದುದಕೂ	-	Root word is not in the lexicon
1521	ಬಂದುದಕೂ	-	ಬಂದುದಕೂ	-	Root word is not in the lexicon
1522	ಢಿಕ್ಕಿ	-	ಢಿಕ್ಕಿ	-	Root word is not in the lexicon
1523	ಹೊಡೆದರು	-	ಹೊಡೆದ	ರು	Root word is not in the lexicon
1523	ಹೊಡೆದರು	-	ಹೊಡೆದ	ರು	Root word is not in the lexicon
1525	ಆಯತಪ್ಪಿ	-	ಆಯತಪ್ಪಿ	-	Root word is not in the lexicon
1526	ಬೀಳುವಂಗಾದಳು	-	ಬೀಳುವಂಗಾದ	ಳು	Root word is not in the lexicon
1526	ಬೀಳುವಂಗಾದಳು	-	ಬೀಳುವಂಗಾದ	ಳು	Root word is not in the lexicon
1527	ಬೀಳುತಿದೋಳ	-	ಬೀಳುತಿದೋ	ಳ	Root word is not in the lexicon
1527	ಬೀಳುತಿದೋಳ	-	ಬೀಳುತಿದೋ	ಳ	Root word is not in the lexicon
1528	ಆಂತು	-	ಆಂತು	-	Root word is not in the lexicon
1529	ಬಲಪಡಕೊಂಡು	-	ಬಲಪಡಕೊಂಡು	-	Root word is not in the lexicon
1530	ಬೀಳೋದ	-	ಬೀಳೋ	ದ	Root word is not in the lexicon
1530	ಬೀಳೋದ	-	ಬೀಳೋ	ದ	Root word is not in the lexicon
1530	ಬೀಳೋದ	-	ಬೀಳೋ	ದ	Root word is not in the lexicon
1530	ಬೀಳೋದ	-	ಬೀಳೋ	ದ	Root word is not in the lexicon
1531	ತಪ್ಪಿಸಿಕೊಂಡಳು	-	ತಪ್ಪಿಸಿಕೊಂಡ	ಳು	Root word is not in the lexicon
1531	ತಪ್ಪಿಸಿಕೊಂಡಳು	-	ತಪ್ಪಿಸಿಕೊಂಡ	ಳು	Root word is not in the lexicon
1532	ದಡಕ್ಕನ	-	ದಡಕ್ಕ	ನ	Root word is not in the lexicon
1532	ದಡಕ್ಕನ	-	ದಡಕ್ಕ	ನ	Root word is not in the lexicon
1532	ದಡಕ್ಕನ	-	ದಡಕ್ಕ	ನ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆಯಿಂ	ದ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆಯಿಂ	ದ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆಯಿಂ	ದ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆ	ಯಿಂದ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆ	ಯಿಂದ	Root word is not in the lexicon
1533	ಘಟನೆಯಿಂದ	-	ಘಟನೆ	ಯಿಂದ	Root word is not in the lexicon
1534	ಬೆಚ್ಚಿಹೋದ	-	ಬೆಚ್ಚಿಹೋ	ದ	Root word is not in the lexicon
1534	ಬೆಚ್ಚಿಹೋದ	-	ಬೆಚ್ಚಿಹೋ	ದ	Root word is not in the lexicon
1534	ಬೆಚ್ಚಿಹೋದ	-	ಬೆಚ್ಚಿಹೋ	ದ	Root word is not in the lexicon
1534	ಬೆಚ್ಚಿಹೋದ	-	ಬೆಚ್ಚಿಹೋ	ದ	Root word is not in the lexicon
1535	ಹಿಡಿದಪಟ್ಟಿಗೆ	-	ಹಿಡಿದಪಟ್ಟಿ	ಗೆ	Root word is not in the lexicon
1535	ಹಿಡಿದಪಟ್ಟಿಗೆ	-	ಹಿಡಿದಪಟ್ಟಿ	ಗೆ	Root word is not in the lexicon
1536	ಚಣ	-	ಚಣ	-	Root word is not in the lexicon
1537	ಉಸಿರು	-	ಉಸಿ	ರು	Root word is not in the lexicon
1537	ಉಸಿರು	-	ಉಸಿ	ರು	Root word is not in the lexicon
1538	ನಿಂತಂತಾಗಿ	ನಿ	ಂತಂತಾಗಿ	-	Root word is not in the lexicon
1538	ನಿಂತಂತಾಗಿ	ನಿ	ಂತಂತಾಗಿ	-	Root word is not in the lexicon
1539	ಕೈಬುಡಿಸಿಕೊಂಡು	-	ಕೈಬುಡಿಸಿಕೊಂಡು	-	Root word is not in the lexicon
1540	ಲಕುಸ್್ಮಿನಾ	-	ಲಕುಸ್್ಮಿನಾ	-	Root word is not in the lexicon
1541	ಕಸ್ತೂರಯ್ಯನಾ	-	ಕಸ್ತೂರಯ್ಯನಾ	-	Root word is not in the lexicon
1542	ಹಾಳಾದೋವ್್ಕೆ	-	ಹಾಳಾದೋವ್್ಕೆ	-	Root word is not in the lexicon
1544	ಮುಗೀತು	-	ಮುಗೀತು	-	Root word is not in the lexicon
1545	ನಾನಂತು	-	ನಾನಂತು	-	Root word is not in the lexicon
1546	ರಾವು	-	ರಾ	ವು	Root word is not in the lexicon
1546	ರಾವು	-	ರಾ	ವು	Root word is not in the lexicon
1547	ಹಿಡಿದೋದೆ	-	ಹಿಡಿದೋದೆ	-	Root word is not in the lexicon
1548	ಉಸಿರುಬುಟಳು	-	ಉಸಿರುಬುಟ	ಳು	Root word is not in the lexicon
1548	ಉಸಿರುಬುಟಳು	-	ಉಸಿರುಬುಟ	ಳು	Root word is not in the lexicon
1549	ನಾಯಿಗಳು	-	ನಾಯಿ	ಗಳು	Root word is not in the lexicon
1549	ನಾಯಿಗಳು	-	ನಾಯಿಗ	ಳು	Root word is not in the lexicon
1549	ನಾಯಿಗಳು	-	ನಾಯಿಗ	ಳು	Root word is not in the lexicon
1550	ಲಕುಸುಮಿ	-	ಲಕುಸುಮಿ	-	Root word is not in the lexicon
1551	ಊರೊಳಕ್ಕೆ	-	ಊರೊಳ	ಕ್ಕೆ	Root word is not in the lexicon
1551	ಊರೊಳಕ್ಕೆ	-	ಊರೊಳ	ಕ್ಕೆ	Root word is not in the lexicon
1551	ಊರೊಳಕ್ಕೆ	-	ಊರೊಳ	ಕ್ಕೆ	Root word is not in the lexicon
1552	ಹೋಗಿದ್ದಾ	-	ಹೋಗಿದ್ದಾ	-	Root word is not in the lexicon
1553	ಸರಿದಳು	-	ಸರಿದ	ಳು	Root word is not in the lexicon
